,pca,pca_umap,pca_tsne
AC090358.1,0.999999978405526,0.0122146608277997,0.0209538741298474
CDH7,0.999999972052617,0.234772754590425,0.38657204155534
CDH19,0.999999981284215,0.188606362364948,0.144119919708632
AC114689.3,0.999999992013307,0.0553188579244529,0.0093140569514998
AC005909.2,0.999999978550718,0.328592290832646,0.297274585152093
AC040896.1,0.999999988242456,0.258007530922571,0.0155278500600627
AC022035.1,0.99999998884118,0.4995468811952,0.376191016956731
AC096708.2,0.999999984884678,0.350233948303867,0.0366675694498786
AC119868.2,0.99999998413763,0.288146338649141,0.0501873780814757
AC068254.1,0.999999997380487,0.0725425355082645,0.0459990335100531
AC021701.1,0.999999962289988,0.510206676824407,0.142666695763245
LINC01909,0.999999978642107,0.0734996452549936,0.0060757060031056
AC091646.1,0.999999979305126,0.230422568723369,0.0888225077125407
AC090415.2,0.999999949935855,0.381618557267536,0.621087342750648
AC091691.3,0.999999979467811,0.884902662991799,0.999999975038238
AC091691.2,0.999999981740538,0.0555839564229406,0.0172612363047733
LINC01541,0.999999989057427,0.41716621626675,0.479742370848283
LINC01899,0.999999989701534,0.214295334288347,0.0710188167006344
AC069114.1,0.999999991277465,0.102057164853687,0.146972789968087
AC091138.1,0.999999980966831,0.58608093041152,0.613550383495143
AC079062.1,0.999999993345097,0.112544594365565,0.0198866537246995
DIPK1C,0.999999986427273,0.0707310920363564,0.0514645337465291
AC015819.2,0.999999992848573,0.251607194169699,0.0180837178834785
AC015819.5,0.99999997379148,0.186342089427965,0.259074884840638
AC103808.1,0.999999962289988,0.402225528963553,0.469685944065096
AC018413.1,0.999999984877862,0.0897777595379901,0.066742688441271
C18orf65,0.999999994756759,0.112695972622666,0.153741486590124
AC100863.1,0.999999984980262,0.0014987465399936,0.0358676433922384
GALR1,0.999999985944483,0.30632263318932,0.21865028547308
AC125437.1,0.999999990716978,0.306479198733331,0.267711265559123
AC104423.1,0.999999972287356,0.253612802176824,0.147610150694731
AC023090.1,0.999999990809782,0.0904691482835727,0.0791065487183102
AC068473.3,0.999999978279205,0.0069794507159505,0.0173611705524273
AC068473.4,0.999999987202564,0.047122713592905,0.387707783816233
AC068473.2,0.999999985944483,0.247553652757436,0.500769464520781
AC114341.1,0.999999980000041,0.310968211399406,0.167287133336915
RBFADN,0.999999955291261,0.224982112172105,0.999999968116286
PARD6G,0.999999977103711,0.41716621626675,0.479742370848283
AC139100.2,0.999999978677715,0.462297930533259,0.0487718828299827
AC092192.1,0.999999992793858,0.0080525583991601,0.0223997554709465
THEG,0.999999990264225,0.0344435043227532,0.0435576982995273
AC010641.2,0.999999986804645,0.0127440472354533,0.0244739690622045
SHC2,0.99999996968509,0.269885727140528,0.0647933144096996
ODF3L2,0.999999976426278,0.057580022067277,0.155801580647483
AC005775.1,0.999999995569471,0.0741217952581705,0.0092381720164763
AC004156.1,0.999999993207189,0.0349973272486975,0.238070657351365
FSTL3,0.975012556565463,0.223625133257995,0.186774580958237
PALM,0.999999993423643,0.0390654265932238,0.0140192939820436
MISP,0.999999985836705,0.0093093361212836,0.163922085659706
LINC01836,0.999999976426278,0.113390162920133,0.0691511438080892
AZU1,0.999999995221851,0.102681064988432,0.0846589241835632
ELANE,0.999999977211265,0.262250226112735,0.253077690634715
KISS1R,0.999999993785549,0.550393530601489,0.456785403032544
AC004528.1,0.999999987215821,0.245312652633313,0.0140465922560037
GRIN3B,0.999999993861544,0.0122385167331332,0.0030021037667126
AC004528.2,0.999999955291261,0.224982112172105,0.999999968116286
CBARP,0.999999982028461,0.253320594155354,0.999999974290705
CIRBP-AS1,0.999999993336351,0.0783547897032343,0.192528263238309
EFNA2,0.999999956779819,0.321484794572933,0.328214698008748
AC005329.2,0.999999975682489,0.0434918628375432,0.0512376756445887
AC005329.3,0.999999980181193,0.247553652757436,0.500769464520781
AC005329.1,0.999999992142419,0.16474516499966,0.236911915982367
PLK5,0.999999966887013,0.085240835434776,0.0650983513157998
ONECUT3,0.999999976426278,0.37752060402468,0.366228385298978
AC004490.1,0.99999998564053,0.62252554396075,0.675168762822289
AMH,0.999999987390548,0.133800614066578,0.024533638324596
LINGO3,0.999999987174032,0.143627705891093,0.0301101461660506
LINC01775,0.999999961472898,0.310272320292137,0.44966110397983
AC092068.2,0.999999994451423,0.0616423199005015,0.146404443993654
AC092068.1,0.999999992965426,0.166345112812727,0.148737872457204
AC092068.3,0.999999994052516,0.161132141308172,0.125762795815367
DIRAS1,0.999999991887579,0.257285782164392,0.141752423994579
AC006538.1,0.999999971698277,0.324849664302786,0.333510111153931
AC006130.1,0.999999992478798,0.355661472836039,0.0886317800670233
ZNF556,0.999999992590314,0.0071701888270968,0.119845249342922
TLE6,0.999999983799361,0.0049626480363697,0.0107850267653891
SMIM24,0.999999997941669,0.0635348236342634,0.112272634574663
AC005786.2,0.999999990322243,0.36167526118697,0.0138675605024392
GIPC3,0.999999993544604,0.0251231549792252,0.123430295195839
CACTIN-AS1,0.99999999097422,0.0399129172242639,0.177337145937569
AC005954.2,0.999999996889774,-0.0001409014458157,0.0152163081540032
RAX2,0.999999980181193,0.999999979563175,0.999999949921956
ATCAY,0.999999994485378,-0.000607191911704,0.0004103974644329
NMRK2,0.999999955573453,0.0910110399400926,0.058635733342737
AC016586.1,0.999999979946499,0.0013903882710374,0.270595598122703
CREB3L3,0.999999993816667,0.0430601463445172,0.0027003261478184
EBI3,0.999999993327643,0.283315128824165,0.239282961624364
AC104521.1,0.999999977103711,0.99999995668079,0.859417147605024
AC007292.1,0.999999956522386,0.603995941247976,0.275259162927405
AC011498.3,0.999999989125167,0.274842131034099,0.275506310774663
AC011498.6,0.999999979467811,0.999999954793192,0.999999948488764
MIR7-3HG,0.999999984308703,0.391627539557849,0.0872258940327471
AC005523.1,0.999999978515113,9.12892212702538e-05,0.0049965705808831
AC027319.1,0.999999994628055,0.0904049312483621,0.025149625930366
AC022517.1,0.999999977103711,0.152266138658668,0.229560760561471
AC005790.1,0.999999991166095,0.0619675216750751,0.107299578664083
NRTN,0.999999996672935,0.112545865013483,0.19461415325748
FUT5,0.999999971562576,0.58608093041152,0.613550383495143
AC024592.1,0.999999988132264,0.242163152639965,0.191078002036883
ACSBG2,0.999999966887013,0.37752060402468,0.366228385298978
AC011471.2,0.999999981374357,0.233100088074008,0.353941758332437
SLC25A41,0.99999998564053,0.113390162920133,0.0691511438080892
AC010503.4,0.999999991005748,0.0891791460923505,0.108219289437583
TUBB4A,0.999999989042202,0.0407470360939878,0.104455645260123
AC008760.1,0.999999990278557,0.12511657960786,0.0539228482414903
TEX45,0.999999996563589,0.0537696354821782,0.022091945978196
CAMSAP3,0.999999966887013,0.363153192253625,0.441266822808912
AC008763.1,0.999999972091689,0.359484108740408,0.309517448813724
CLEC4G,0.999999993636313,0.0245243774374928,0.0271909460174545
CD209,0.999999986271669,0.391955770391552,0.364113966203537
PRR36,0.999999949935855,0.332920996514354,0.208341886944805
LRRC8E,0.999999970366798,0.355278530506868,0.170091790491315
AC010336.1,0.999999997636078,0.0460352983005307,0.0098666927072706
AC010336.4,0.999999991739014,0.0170845886212824,0.0217779935349101
TGFBR3L,0.999999985623249,0.472444397323081,0.369091743236624
FBN3,0.999999992215824,0.0491126453160091,0.100197712858822
AC136469.1,0.999999995825894,0.0266878091138486,0.0571381899111764
AC092316.1,0.999999978671975,0.0375158350949955,0.0378312982299803
AC008734.2,0.999999960668776,0.229975313728334,0.0362239254201759
MUC16,0.999999989341158,0.0657521296232809,0.695295048078182
OR7D2,0.999999981085104,0.158514928973227,0.191487133320874
AC011451.1,0.999999976420216,0.0668063914524605,0.187145658321572
AC011451.3,0.999999996480234,0.0361012630137193,0.035590558007635
AC008567.3,0.999999958683471,0.177470986972818,0.308862496400281
ZNF426-DT,0.999999994832885,0.501840204661257,0.0379925136541455
AC008759.2,0.999999992007961,0.0147572762048553,0.0379042797202022
AC008752.1,0.999999995439228,0.015415064942625,0.0396210694061771
AC008752.2,0.999999994205763,0.293494284076935,0.0132943539870029
COL5A3,0.99999999691658,0.0789613686687022,0.0402741129606653
AC020931.1,0.999999984419109,0.30632263318932,0.21865028547308
AC011511.5,0.999999991815183,0.0149654002239677,0.0462252475525222
ICAM4,0.999999995986461,0.109313610378332,0.0666104950017776
ICAM5,0.999999986590698,0.136360695616474,0.120354524368023
AP1M2,0.999999987636282,0.104151915356013,0.101795304283156
AC011442.1,0.999999996476993,0.0570262719114692,0.0407190168317257
SPC24,0.999999993893298,0.126563612456197,0.0963066145416676
KANK2,0.999999991132114,0.0530662270922237,0.064662096632069
AC011472.1,0.999999982187872,0.143886414689554,0.20686002891517
AC011472.3,0.999999991859808,0.193437083210194,0.136796954313267
RGL3,0.99999998810307,0.0003651932126017,0.0283688381348565
ELAVL3,0.999999995191002,0.0858899165776895,0.122615774828968
CNN1,0.999999976025483,0.210280289481434,0.199723680151859
AC008543.1,0.999999986451117,0.168984957436431,0.250243674944723
AC008543.3,0.999999980176783,0.321484794572933,0.328214698008748
AC008543.5,0.999999992428386,0.338779682768259,0.125396138673167
ZNF878,0.999999994357756,0.0047766308564141,0.0760448668712812
AC008758.2,0.999999993349424,0.078151160844902,0.0609398097478855
AC010422.7,0.999999983992904,0.0207357085355482,0.0254816215313804
BEST2,0.999999984495147,0.391265969164347,0.169258672840578
AC018761.3,0.999999989990157,0.403069930847704,0.389004626844702
THSD8,0.999999984969589,0.187365329118221,0.157521660642046
DAND5,0.999999980966831,0.594585940072292,0.601629881782165
AC005546.1,0.999999977763397,0.276259359752343,0.147704510033351
AC011446.3,0.999999982573588,0.0649663287463238,0.0270194582465141
AC011446.2,0.999999985316362,0.256421951499542,0.0387961773765504
AC020916.2,0.999999980181193,0.057580022067277,0.155801580647483
PALM3,0.999999978677715,0.270321971705819,0.0974206917071362
C19orf67,0.999999961736713,0.313368266735344,0.223413172336959
AC022098.3,0.999999992024452,0.207058149868629,0.230683815541317
LINC01842,0.999999988617518,0.110278592937265,0.028269406150291
OR7C1,0.999999993086582,0.0420361543091574,0.259547850566726
OR7A17,0.999999986435653,0.254547740316181,0.0323420596571206
SLC1A6,0.999999980176783,0.405070820461724,0.341197407330374
CCDC105,0.999999953985728,0.341182276440402,0.0229498304079029
CASP14,0.999999968581847,0.472362350676118,0.463142677188794
SYDE1,0.999999985944483,0.324849664302786,0.333510111153931
NOTCH3,0.99999999510674,0.0210628423445153,0.16629399672144
AC005776.2,0.999999990463959,0.175737526349424,0.189607571527936
AC005785.1,0.999999970274696,0.610065201444252,0.746880909320916
CYP4F3,0.999999993937498,0.139782979573806,0.160402233660497
AC004597.1,0.999999978677715,0.358288183585342,0.0387790993761816
OR10H5,0.999999980078972,0.0695254884418282,0.682560853907515
OR10H1,0.99999998564053,0.318874759587746,0.335454239455203
LINC01764,0.999999994720466,0.0636289007281302,0.0303788945063912
UCA1,0.999999982894888,0.385965470946493,0.270175389665701
CYP4F11,0.999999991616682,0.0055551787234589,0.0464617123163017
AC008894.1,0.999999956779819,0.299113820057195,0.260540739847411
CIB3,0.999999990189069,4.25929231939884e-05,0.0051445169154543
AC020917.3,0.999999994342863,0.0930628582288318,0.0287853210001164
AC020917.2,0.999999992825036,0.0104442810068081,0.101074347930405
AC008764.6,0.99999999123245,0.012477321255239,0.0614735371283368
AC008764.3,0.999999994034773,0.0029943765070345,0.0057278013123128
F2RL3,0.999999978460877,0.265035370700456,0.233216730433999
AC020908.2,0.999999966887013,0.318874759587746,0.335454239455203
AC020913.2,0.999999979120822,0.202715149890622,0.174556960853852
ANKLE1,0.9999999949128,0.0483413281369302,0.0083902031919446
AC010463.3,0.999999983158734,0.113599884561698,0.0748835432308717
TMEM221,0.999999995830335,0.0249217807930785,0.0111945026652002
NXNL1,0.999999980155946,0.503862928628126,0.532450229899218
B3GNT3,0.999999996072205,0.0011351835624034,0.0124717152304854
PDE4C,0.999999994732182,0.0155214816086416,0.0645660843915849
AC008397.1,0.999999983002496,0.0274648390259832,0.0318025408767275
AC010335.1,0.999999986980915,0.233100088074008,0.353941758332437
AC005253.2,0.999999982642982,0.167634322584938,0.0229391786395509
COMP,0.999999988158045,0.101484122275791,0.0702185082804849
AC005197.1,0.99999996968509,0.625477899953794,0.0856746929620681
HOMER3-AS1,0.999999991544038,0.174791063099161,0.16673214592923
NCAN,0.999999978582892,0.282217715491954,0.273909096396004
HAPLN4,0.999999955573453,0.0910110399400926,0.058635733342737
TM6SF2,0.999999982898406,0.0986798577280802,0.0632371798387577
AC002306.1,0.999999991206458,0.0483476855376898,0.0261733957751043
AC008739.1,0.999999991547488,0.372550856577551,0.457150498216353
LINC00664,0.999999988425291,0.350793118585516,0.346748342684095
AC123912.4,0.9999999958498,0.149139742563432,0.257274821260283
AC123912.2,0.999999988709957,0.0065681213120869,0.0099066005336871
AC092364.1,0.999999972936896,0.0580736824420985,0.738140463924581
AC003973.1,0.999999985406341,0.0546365201705287,0.134869611115768
AC024563.1,0.999999992970553,0.197986618489508,0.133601991811754
ZNF99,0.999999990116865,0.421569934339199,0.434519318119976
ZNF723,0.999999984419109,0.999999979563175,0.999999949921956
LINC01858,0.999999960454077,0.0429745585501727,0.21595458986536
ZNF730,0.999999993923563,0.146676518132158,0.129305432617602
AC139769.2,0.999999996872364,0.371243834332192,0.0169152402924399
AC011503.2,0.999999955573453,0.299113820057195,0.260540739847411
AC073534.2,0.999999988725241,0.0574792294584403,0.0643333927285083
ERVK-28,0.999999978460877,0.309327735063243,0.270039879230296
AC010511.1,0.999999993412173,0.423540913604184,0.115983348887481
AC020905.1,0.999999984884678,0.430340894948365,0.0768642804862915
AC005307.1,0.999999978582892,0.242163152639965,0.191078002036883
AC005381.1,0.999999966979465,0.327928116976941,0.11029210258208
AC005616.1,0.999999989392127,0.0583453202976129,0.220949177238001
LINC00906,0.99999998115339,0.398875180333458,0.30556115386247
AC011474.1,0.999999982335484,0.376833109469137,0.337595223647048
VSTM2B,0.999999987819653,0.0981486236138761,0.0807060298849543
AC008798.2,0.999999994214176,0.0085107545443984,0.0200705715336136
ZNF536,0.9999999946587,0.0458626904314955,0.0493792120676719
LINC01791,0.999999995822661,0.166607163202152,0.0930263996448451
AC025809.1,0.999999996580088,0.158616347807106,0.094428489303726
LINC01837,0.999999995295841,0.0776646749845199,0.0169483249738772
LINC01533,0.99999999411146,0.0139475583319035,0.019066623197927
AC074139.1,0.999999989513132,0.654877925105399,0.559105550882598
TDRD12,0.999999995926945,0.0261714428346543,0.0510826995897018
SLC7A9,0.999999991473966,0.0846469838756235,0.122719755613315
AC008805.2,0.999999978763252,0.482877449592368,0.431786390137838
LRP3,0.999999983781094,0.1938657812204,0.15971583057508
AC008738.3,0.999999974516962,0.0851519706464254,0.114582865779058
CEBPA-DT,0.999999994048896,0.0444263945782963,0.0228387670631633
AC008738.2,0.999999994777675,0.0577580853380524,0.0298183122913293
AC008747.1,0.999999993685947,0.0510050374380179,0.0436526504336661
WTIP,0.999999992726797,0.164695625430552,0.0122913669410068
AC020910.2,0.999999989979232,0.24957813787385,0.0045870110456816
AC008555.1,0.999999992301322,0.44905543679638,0.288226679054655
AC008555.5,0.999999978677715,0.518037607172558,0.0530924244784454
ZNF30-AS1,0.999999961472898,0.0517046225348283,0.143216671481175
AC020907.3,0.999999994364235,0.0251390887427751,0.0046547104443424
HPN,0.999999971698277,0.999999979071368,0.999999963731284
HPN-AS1,0.999999974765338,0.0184949868334034,0.0377258676888705
AC020907.1,0.999999955573453,0.62252554396075,0.675168762822289
LGI4,0.999999995507952,0.146945868596123,0.0543882223837867
FAM187B,0.999999974827978,0.299113820057195,0.260540739847411
AC002128.2,0.99999999445358,0.0096501653157544,0.0455121494880229
HAMP,0.999999997235849,0.0998311130892875,0.0966427049965396
MAG,0.99999999319783,0.0421125418494296,0.0257534591464425
FFAR1,0.999999990240949,0.269063457188869,0.181786436789318
FFAR3,0.999999989432447,0.227467033816387,0.0630755768038554
LINC01531,0.999999980151959,0.685757325757363,0.585741344237811
AC002511.2,0.999999988176147,0.0055500675403832,0.0312479400942534
AC002511.1,0.999999982603177,0.0081019663229496,0.0391812550961069
DMKN,0.999999994002624,0.286235530383536,0.316913317163936
SBSN,0.999999975994179,0.336303386916346,0.0237300197420696
GAPDHS,0.999999994317036,0.005752627326796,0.0622204341776923
AC002115.1,0.999999981897072,0.0508108287356516,0.13397991945696
UPK1A,0.999999984235068,0.0059014512139135,0.0530312309804858
UPK1A-AS1,0.999999960668776,0.434412578811125,0.0848003713456434
AD000671.3,0.999999996224539,0.0685145973182961,0.199714472065713
AC002398.1,0.999999993281215,0.0695005238351566,0.0305257317564649
PRODH2,0.999999980181193,0.090147118629993,0.0622019603369545
NPHS1,0.999999970706832,0.131979618712955,0.0727094490729554
APLP1,0.99999998927277,0.0096151840559419,0.0141969500522958
AF038458.3,0.999999990567142,0.0814286653451221,0.0268714591798059
AF038458.2,0.999999982619855,0.0481915622215777,0.0723119127130822
SYNE4,0.999999978498622,0.171671228237408,0.165323754853181
OVOL3,0.999999987391426,0.0243175219472402,0.0080854593389118
AD001527.1,0.999999991636682,0.0410342853607526,0.0801487089881203
AC092296.2,0.999999998256254,0.138890958337477,0.221664761957002
AC092295.2,0.999999995279542,0.0041181569120736,0.146707113280736
AC092295.1,0.999999985775444,0.074114285215031,0.188258912955728
AC074138.1,0.999999993266673,0.0521627042525258,0.00737519977214
AC020928.2,0.999999989059077,0.0170759721384061,0.0158821478271605
AC010632.1,0.999999989980601,0.0533447203265628,0.0748590260440554
LINC01535,0.999999993510277,0.0082195953088295,0.0008874642483056
AC016590.3,0.999999989435706,0.296768650171889,0.022447994643511
AC016590.2,0.999999966887013,0.999999973453723,0.999999947611111
ZNF793-AS1,0.999999992519764,0.019267288450616,0.0380416966362498
ZNF571-AS1,0.999999990161852,0.0370021212532696,0.0120159446659946
AC093227.3,0.999999992271671,0.0277297382130972,0.0046143959663149
WDR87,0.999999991949587,0.431917515835355,0.342942249646529
AC008395.1,0.999999983711348,0.202675852742879,0.0221209304224711
AC011465.1,0.999999976481645,0.202269875317729,0.0285663011874249
AC011479.3,0.999999983748698,0.14884510015595,0.280111843659146
DPF1,0.999999997631387,0.0438484492238251,0.0058383656584062
AC011479.4,0.999999987700232,0.726032394712032,0.618376694775098
GGN,0.999999967234627,0.330910705309786,0.122516544684961
AC067969.1,0.99999998251687,0.391265969164347,0.169258672840578
AC022144.1,0.999999995032724,0.0348023520909986,0.0966303273438191
AC104534.1,0.999999992090074,0.463563687335909,0.330254634713585
CCER2,0.999999977309971,0.0622481339337948,0.438367042309091
FBXO17,0.999999993302968,0.167838470976033,0.12656459335219
AC011455.6,0.999999991371255,0.0170274670514263,0.148195263680116
ACP7,0.999999992774961,0.248194082884457,0.0068520886035585
AC011443.1,0.999999993487193,0.0700461629253059,0.0277418667542953
DLL3,0.999999993241648,0.0702820950550153,0.0109845724512609
AC011500.3,0.999999955291261,0.524730001068741,0.384461517391083
AC005393.1,0.999999967234627,0.285996488789779,0.227132916200785
CNTD2,0.999999975994179,0.351528387599638,0.484983448315926
AC118344.1,0.999999949935855,0.0517046225348283,0.143216671481175
HIPK4,0.999999956522386,0.391265969164347,0.169258672840578
AC010271.1,0.999999982898406,0.318874759587746,0.335454239455203
AC008537.2,0.999999991249846,0.3587864536114,0.233347553444759
CYP2A13,0.999999972287356,0.521673671327264,0.186550479806829
CYP2F1,0.999999987413374,0.185658541523254,0.168327809787228
AC011462.4,0.999999974958447,0.0387349234377832,0.0455121890720511
PCAT19,0.99999998564053,0.435506388700478,0.476256742860313
AC243960.3,0.999999993692475,0.0144603576584582,0.0548622943761125
CEACAM5,0.999999981897072,0.0673921534841339,0.690754630976925
CEACAM6,0.99999998115339,0.331772496085551,0.866650189422478
AC243967.2,0.999999995065369,0.017860139982458,0.0365448502221428
CEACAM3,0.999999990866156,0.0535621798837926,0.0426604318934905
DMRTC2,0.999999985675976,0.293355641189797,0.354402364425127
GRIK5,0.999999991630365,0.0203832967255689,0.008751807198232
PRR19,0.999999988330302,0.0493116841752011,0.101143993191139
TMEM145,0.999999974079069,0.385965470946493,0.270175389665701
PSG3,0.99999998820967,0.62951695811083,0.594249622824949
PSG8,0.999999975229694,0.229975313728334,0.0362239254201759
AC004784.1,0.999999995380826,0.0423220122832851,0.103759077302707
PSG9,0.999999985419192,0.508163479534106,0.392429158119523
AC005392.2,0.999999966887013,0.532830493954916,0.430350801039097
TEX101,0.999999975004478,0.426868034119944,0.450714921083135
ZNF221,0.999999996156651,0.029557329166536,2.37083120810155e-05
AC006213.4,0.999999990862623,0.050746838969256,0.0026329926533007
AC006213.1,0.999999975994179,0.329598889702345,0.239039516878926
AC138470.2,0.99999998884118,0.4995468811952,0.376191016956731
ZNF112,0.999999996032532,0.17240148015456,0.0819463594185803
CEACAM20,0.999999989777284,0.0714770812201222,0.0188137677984604
IGSF23,0.999999983715162,0.0910110399400926,0.058635733342737
CEACAM16,0.999999971255293,0.999999953906304,0.999999976650294
CBLC,0.99999999097422,0.411450202964798,0.0375636009072406
APOC1,0.999999990675113,0.0901851735595832,0.0812050496507753
APOC2,0.999999981374357,0.233100088074008,0.353941758332437
AC011481.1,0.999999995311128,0.089983749546092,0.130844758793203
AC005757.1,0.99999998564053,0.352484894136441,0.409173358906852
NKPD1,0.999999992729928,0.0702330332646938,0.0622679238798155
EXOC3L2,0.999999986525103,0.214564890948255,0.197418404842653
CKM,0.999999993739325,0.305982721425829,0.0337070552072173
KLC3,0.999999995109514,0.267730396612479,0.170653209743743
BHMG1,0.99999997666906,0.0649002539479214,0.0343679902382315
SIX5,0.999999991837508,0.350067683829459,0.236506745389324
AC074212.1,0.999999974932294,0.35958662269334,0.392482445827419
RSPH6A,0.99999999012343,0.0159965493365698,0.0327249193124729
FOXA3,0.999999985911385,0.11626794510955,0.023350271753697
NOVA2,0.999999985496211,0.0217884103233647,0.134458890173771
AC007785.3,0.999999995691619,0.0511255770421781,0.123579689885249
AC007785.1,0.999999989981384,0.309227103575776,0.300893822213272
AC006262.2,0.999999992622947,0.004925066282348,0.0127361676406698
IGFL2-AS1,0.999999983476389,0.124764836127742,0.0748048858538819
AC006262.1,0.999999977058245,0.402225528963553,0.469685944065096
HIF3A,0.999999993695909,0.0009317976518992,0.123484587891774
PNMA8A,0.999999991861045,0.16347802562389,0.299797421724329
PNMA8B,0.999999984526813,0.0131989676592891,0.188180328754443
AC011484.1,0.999999953985728,0.475412052751604,0.0518696348200364
AC093503.1,0.999999985944483,0.247553652757436,0.500769464520781
AC093503.2,0.999999983444783,0.0079240704816173,0.0811465980927857
GNG8,0.999999995331432,0.0353224640417838,0.0128221134338266
AC008622.2,0.999999981692079,0.193437311630432,0.237829718989786
AC008532.1,0.999999980181193,0.324849664302786,0.333510111153931
MEIS3,0.999999993106038,0.303284940009879,0.128100779099289
AC073548.2,0.999999992568801,0.0034780848453825,0.062800292973924
ZNF541,0.999999990677284,0.0363444241046298,0.0010972221212249
AC010519.1,0.999999993912091,0.26591768842069,0.0074440771113607
EHD2,0.99999999259541,0.36826713935789,0.321722333988343
TPRX1,0.999999994739326,0.309918310133003,0.207201470482496
CRX,0.999999994773003,0.0182341007973871,0.0221843970084477
SULT2A1,0.999999991483392,0.0306397179819146,0.0005103853995089
BSPH1,0.999999991861045,0.127654829528597,0.129950630153336
AC011466.2,0.999999975994179,0.240773029726491,0.0186136643412387
ZNF114-AS1,0.999999980181193,0.085240835434776,0.0650983513157998
ZNF114,0.999999988418628,0.0055964661910525,0.0100360723543159
CCDC114,0.999999994590026,0.0135904398490371,0.0115659706294802
SYNGR4,0.999999992556991,0.250202695543379,0.0369799691404365
FAM83E,0.999999988091721,0.0384992989734884,0.0399744190894964
RASIP1,0.999999953985728,0.347881070655991,0.319533803050916
FUT1,0.999999978460877,0.128953848156518,0.0622663127501635
AC026803.3,0.999999992515848,0.0261987936058371,0.0221666410256638
HSD17B14,0.999999995393651,0.0258355431774986,0.0065662761018638
AC026803.1,0.999999991854475,0.0690730845155688,0.0734361695093359
DHDH,0.999999997498822,0.0120677429830685,0.0098791928724597
LHB,0.999999971210267,0.389011742076653,0.639142961267717
KCNA7,0.999999992954698,0.289473101839839,0.228780981007865
DKKL1,0.999999990254109,0.044789488219606,0.060536851271398
AC010643.1,0.999999991635475,0.113722992049275,0.0903530252102242
AC006942.1,0.999999995587766,0.129604865239186,0.134038710954717
AC018766.1,0.999999994193644,0.0566181072813534,0.0118192385037225
PTOV1-AS2,0.999999992296108,0.0421470701958713,0.0620976956491757
AC010624.5,0.999999988132264,0.242163152639965,0.191078002036883
IZUMO2,0.999999978662203,0.261917353188328,0.229619052903708
AC008655.2,0.999999956522386,0.24938470932048,0.158245684506272
MYBPC2,0.999999998057582,0.0265085970418344,0.0069185355795498
FAM71E1,0.999999995508957,0.015086118633706,0.0537906965167636
AC020909.3,0.999999993340477,0.124481331865847,0.162481163091368
ASPDH,0.999999994350279,0.0706794165021948,0.176506913222156
SYT3,0.999999994505926,0.0109645663294248,0.0485836327101387
C19orf81,0.999999994846738,0.0406629350290216,0.15170555583421
SHANK1,0.999999995001052,0.0322185840776642,0.0450640158172265
AC010325.1,0.999999993280744,0.0195481665016763,0.0332732026035815
ACP4,0.99999998692979,0.0555051984049519,0.0447352561061535
AC010325.2,0.999999991780885,0.009550015886491,0.0861831487116432
KLK1,0.999999992739285,0.103352300832208,0.108108303854021
KLK15,0.999999976426278,0.351497427347782,0.40125617523394
AC011523.1,0.999999980181193,0.351497427347782,0.40125617523394
KLK5,0.999999967234627,0.354182932247611,0.316650233096623
AC011483.2,0.999999974078895,0.999999979563175,0.999999949921956
KLK6,0.999999956522386,0.391265969164347,0.169258672840578
AC011483.1,0.999999956779819,0.48861110048021,0.353515259142827
SIGLECL1,0.999999984419109,0.371854447489421,0.314025199056722
IGLON5,0.999999966887013,0.113390162920133,0.0691511438080892
VSIG10L,0.999999994556597,0.224007567613795,0.221423973958728
AC008750.5,0.999999991861045,0.290569286959722,0.383119117372227
LIM2,0.99999999712958,0.198201737240868,0.221866148968632
C19orf84,0.999999996183702,0.0419124797310005,0.0205023288146103
AC008750.2,0.999999993200277,0.254169655755084,0.156253919481519
CEACAM18,0.999999983005083,0.406220187968172,0.365727794883606
SIGLEC12,0.999999994676008,0.079139837445298,0.0388104862287416
AC018755.5,0.999999993200093,0.425897089506313,0.425242999590388
AC010320.1,0.999999981090641,0.0556875549643056,0.137545922577934
AC010332.3,0.999999991164251,0.101960498455616,0.0774445016228194
AC022150.1,0.999999991157543,0.216373099622898,0.103705509385313
AC022150.2,0.999999993462197,0.0157974343182447,0.0147376167574602
AC010487.2,0.999999955573453,0.128953848156518,0.0622663127501635
ZNF415,0.999999989600235,0.0161634240722384,0.0177327608392922
VN1R2,0.999999971255293,0.310272320292137,0.44966110397983
DPRX,0.999999971406363,0.524730001068741,0.384461517391083
AC008753.3,0.999999987264196,0.562169893134977,0.505200483846306
PRKCG,0.999999994305685,0.084331534409075,0.0794559374172806
CACNG7,0.999999966887013,0.524730001068741,0.384461517391083
CACNG8,0.999999966979465,0.11626794510955,0.023350271753697
TARM1,0.999999986146863,0.182000628119698,0.12977712086616
AC245052.4,0.999999989050354,0.097500819009668,0.0623459603847447
AC245052.7,0.999999983715162,0.37752060402468,0.366228385298978
LILRB5,0.999999979987341,0.0154060665985163,0.037153255914248
AC245884.1,0.999999983602956,0.0396564616035479,0.0504630925724453
AC245884.10,0.999999990993448,0.228512082143704,0.167915962250633
AC245884.8,0.99999998443532,0.0371162360671307,0.0033017717601861
KIR2DL4,0.99999999551275,0.0706804025098248,0.0789869331851437
KIR3DL1,0.999999997053786,0.0094201759606501,0.0394329554489192
FCAR,0.974948355001219,0.377522635994884,0.24122091510585
PTPRH,0.999999987856963,0.555844598586507,0.566100939973763
